1745965342.795	action	245754	0	0	0	0	0	0	0	0	200
1745965342.996	action	246133	0	0	0	0	0	0	0	0	200
1745965343.196	action	245343	0	0	0	0	0	0	0	0	200
1745965343.395	action	244340	0	0	0	0	0	0	0	0	200
1745965343.594	action	245674	0	0	0	0	0	0	0	0	200
1745965343.793	action	245319	0	0	0	0	0	0	0	0	200
1745965343.991	action	244534	0	0	0	0	0	0	0	0	200
1745965344.190	action	245250	0	0	0	0	0	0	0	0	200
1745965344.388	action	245988	0	0	0	0	0	0	0	0	200
1745965344.585	action	245932	0	0	0	0	0	0	0	0	200
1745965344.783	action	244736	0	0	0	0	0	0	0	0	200
1745965344.980	action	245860	0	0	0	0	0	0	0	0	200
1745965345.177	action	245380	0	0	0	0	0	0	0	0	200
1745965345.374	action	246366	0	0	0	0	0	0	0	0	200
1745965345.570	action	245250	0	0	0	0	0	0	0	0	200
1745965345.767	action	245248	0	0	0	0	0	0	0	0	200
1745965345.963	action	244009	0	0	0	0	0	0	0	0	200
1745965346.158	action	245131	0	0	0	0	0	0	0	0	200
1745965346.354	action	245518	0	0	0	0	0	0	0	0	200
1745965346.549	action	245082	0	0	0	0	0	0	0	0	200
1745965346.744	action	244378	0	0	0	0	0	0	0	0	200
1745965346.939	action	244198	0	0	0	0	0	0	0	0	200
1745965347.133	action	245258	0	0	0	0	0	0	0	0	200
1745965347.328	action	245912	0	0	0	0	0	0	0	0	200
1745965347.522	action	245010	0	0	0	0	0	0	0	0	200
1745965347.716	action	245070	0	0	0	0	0	0	0	0	200
1745965347.909	action	245374	0	0	0	0	0	0	0	0	200
1745965348.102	action	243561	0	0	0	0	0	0	0	0	200
1745965348.295	action	244999	0	0	0	0	0	0	0	0	200
1745965348.488	action	245221	0	0	0	0	0	0	0	0	200
1745965348.681	action	246255	0	0	0	0	0	0	0	0	200
1745965348.873	action	246163	0	0	0	0	0	0	0	0	200
1745965349.065	action	246360	0	0	0	0	0	0	0	0	200
1745965349.257	action	245493	0	0	0	0	0	0	0	0	200
1745965349.449	action	246244	0	0	0	0	0	0	0	0	200
1745965349.640	action	246212	0	0	0	0	0	0	0	0	200
1745965349.831	action	245968	0	0	0	0	0	0	0	0	200
1745965350.022	action	246480	0	0	0	0	0	0	0	0	200
1745965350.213	action	245553	0	0	0	0	0	0	0	0	200
1745965350.403	action	245660	0	0	0	0	0	0	0	0	200
1745965350.594	action	244341	0	0	0	0	0	0	0	0	200
1745965350.784	action	245919	0	0	0	0	0	0	0	0	200
1745965350.972	action	246039	0	0	0	0	0	0	0	0	200
1745965351.163	action	245549	0	0	0	0	0	0	0	0	200
1745965351.352	action	246780	0	0	0	0	0	0	0	0	200
1745965351.541	action	245911	0	0	0	0	0	0	0	0	200
1745965351.730	action	246170	0	0	0	0	0	0	0	0	200
1745965351.918	action	246575	0	0	0	0	0	0	0	0	200
1745965352.107	action	245798	0	0	0	0	0	0	0	0	200
1745965352.295	action	245518	0	0	0	0	0	0	0	0	200
1745965352.483	action	246341	0	0	0	0	0	0	0	0	200
1745965352.670	action	246523	0	0	0	0	0	0	0	0	200
1745965352.859	action	245703	0	0	0	0	0	0	0	0	200
1745965353.046	action	246351	0	0	0	0	0	0	0	0	200
1745965353.233	action	244957	0	0	0	0	0	0	0	0	200
1745965353.420	action	245016	0	0	0	0	0	0	0	0	200
1745965353.606	action	247114	0	0	0	0	0	0	0	0	200
1745965353.793	action	245144	0	0	0	0	0	0	0	0	200
1745965353.979	action	245474	0	0	0	0	0	0	0	0	200
1745965354.165	action	246739	0	0	0	0	0	0	0	0	200
1745965354.350	action	244857	0	0	0	0	0	0	0	0	200
1745965354.537	action	247579	0	0	0	0	0	0	0	0	200
1745965354.722	action	246223	0	0	0	0	0	0	0	0	200
1745965354.906	action	245853	0	0	0	0	0	0	0	0	200
1745965355.092	action	246844	0	0	0	0	0	0	0	0	200
1745965355.276	action	246596	0	0	0	0	0	0	0	0	200
1745965355.462	action	245910	0	0	0	0	0	0	0	0	200
1745965355.646	action	245254	0	0	0	0	0	0	0	0	200
1745965355.829	action	246396	0	0	0	0	0	0	0	0	200
1745965356.014	action	245969	0	0	0	0	0	0	0	0	200
1745965356.198	action	246589	0	0	0	0	0	0	0	0	200
1745965356.380	action	244360	0	0	0	0	0	0	0	0	200
1745965356.564	action	245624	0	0	0	0	0	0	0	0	200
1745965356.747	action	246644	0	0	0	0	0	0	0	0	200
1745965356.930	action	245962	0	0	0	0	0	0	0	0	200
1745965357.113	action	246573	0	0	0	0	0	0	0	0	200
1745965357.296	action	245235	0	0	0	0	0	0	0	0	200
1745965357.478	action	245236	0	0	0	0	0	0	0	0	200
1745965357.660	action	246553	0	0	0	0	0	0	0	0	200
1745965357.842	action	244950	0	0	0	0	0	0	0	0	200
1745965358.023	action	246069	0	0	0	0	0	0	0	0	200
1745965358.204	action	245706	0	0	0	0	0	0	0	0	200
1745965358.386	action	245354	0	0	0	0	0	0	0	0	200
1745965358.567	action	246556	0	0	0	0	0	0	0	0	200
1745965358.748	action	245777	0	0	0	0	0	0	0	0	200
1745965358.929	action	245596	0	0	0	0	0	0	0	0	200
1745965359.109	action	243938	0	0	0	0	0	0	0	0	200
1745965359.290	action	246027	0	0	0	0	0	0	0	0	200
1745965359.470	action	245126	0	0	0	0	0	0	0	0	200
1745965359.650	action	246140	0	0	0	0	0	0	0	0	200
1745965359.828	action	244944	0	0	0	0	0	0	0	0	200
1745965360.009	action	245694	0	0	0	0	0	0	0	0	200
1745965360.188	action	245336	0	0	0	0	0	0	0	0	200
1745965360.366	action	244758	0	0	0	0	0	0	0	0	200
1745965360.546	action	244764	0	0	0	0	0	0	0	0	200
1745965360.725	action	246718	0	0	0	0	0	0	0	0	200
1745965360.903	action	245970	0	0	0	0	0	0	0	0	200
1745965361.081	action	247657	0	0	0	0	0	0	0	0	200
1745965361.259	action	246290	0	0	0	0	0	0	0	0	200
1745965361.437	action	245272	0	0	0	0	0	0	0	0	200
1745965361.615	action	245252	0	0	0	0	0	0	0	0	200
1745965361.792	action	246182	0	0	0	0	0	0	0	0	200
1745965361.971	action	245907	0	0	0	0	0	0	0	0	200
1745965362.148	action	246342	0	0	0	0	0	0	0	0	200
1745965362.325	action	246662	0	0	0	0	0	0	0	0	200
1745965362.501	action	245368	0	0	0	0	0	0	0	0	200
1745965362.679	action	245893	0	0	0	0	0	0	0	0	200
1745965362.855	action	244636	0	0	0	0	0	0	0	0	200
1745965363.031	action	246039	0	0	0	0	0	0	0	0	200
1745965363.208	action	245772	0	0	0	0	0	0	0	0	200
1745965363.383	action	245648	0	0	0	0	0	0	0	0	200
1745965363.559	action	245801	0	0	0	0	0	0	0	0	200
1745965363.735	action	245200	0	0	0	0	0	0	0	0	200
1745965363.910	action	246224	0	0	0	0	0	0	0	0	200
1745965364.085	action	246289	0	0	0	0	0	0	0	0	200
1745965364.261	action	245105	0	0	0	0	0	0	0	0	200
1745965364.435	action	245027	0	0	0	0	0	0	0	0	200
